name,normalized_name,corporate_number,cn_count,name_in_db,cn_in_db,name_cn_match,pref_municipality,pref_abbr,db_name_by_cn,valid
楠本電機株式会社,楠本電機株式会社,1140001034791,1,True,True,True,False,False,楠本電機株式会社,True
楢葉町,楢葉町,1000020075426,1,True,True,True,False,False,楢葉町,True
楢葉町民生児童委員協議会,楢葉町民生児童委員協議会,,0,False,False,False,False,False,,False
業務委託者,業務委託者,,0,False,False,False,False,False,,False
業務改善助成金を受給している事業主,業務改善助成金を受給している事業主,,0,False,False,False,False,False,,False
業務管理費,業務管理費,,0,False,False,False,False,False,,False
業務経費,業務経費,,0,False,False,False,False,False,,False
業務請負者(個人),業務請負者(個人),,0,False,False,False,False,False,,False
業社,業社,,0,False,False,False,False,False,,False
業績評価に関する検討会の構成員,業績評価に関する検討会の構成員,,0,False,False,False,False,False,,False
業者A,業者A,,0,False,False,False,False,False,,False
業者B,業者B,,0,False,False,False,False,False,,False
業者C,業者C,,0,False,False,False,False,False,,False
業者D,業者D,,0,False,False,False,False,False,,False
業者E,業者E,,0,False,False,False,False,False,,False
業者F,業者F,,0,False,False,False,False,False,,False
業者G,業者G,,0,False,False,False,False,False,,False
業者H,業者H,,0,False,False,False,False,False,,False
楮生産森林組合,楮生産森林組合,2230005005663,1,True,True,True,False,False,楮生産森林組合,True
極東貿易株式会社,極東貿易株式会社,2010001014327,1,True,True,True,False,False,極東貿易株式会社,True
極東開発工業株式会社,極東開発工業株式会社,7140001068512,1,True,True,True,False,False,極東開発工業株式会社,True
楽天インサイト株式会社,楽天インサイト株式会社,8010701019594,1,True,True,True,False,False,楽天インサイト株式会社,True
楽天エナジー株式会社,楽天エナジー株式会社,4010901045089,1,True,True,True,False,False,楽天エナジー株式会社,True
楽天カード株式会社,楽天カード株式会社,2010701019377,1,True,True,True,False,False,楽天カード株式会社,True
楽天グループ株式会社,楽天グループ株式会社,9010701020592,1,True,True,True,False,False,楽天グループ株式会社,True
楽天コミュニケーションズ株式会社,楽天コミュニケーションズ株式会社,4010001068016,1,True,True,True,False,False,楽天コミュニケーションズ株式会社,True
楽天チケット株式会社,楽天チケット株式会社,2010701025367,1,True,True,True,False,False,楽天チケット株式会社,True
楽天ドローン株式会社,楽天ドローン株式会社,3011001112986,1,True,True,True,False,False,楽天ドローン株式会社,True
楽天ペイメント株式会社,楽天ペイメント株式会社,8011001069438,1,True,True,True,False,False,楽天ペイメント株式会社,True
楽天モバイル株式会社,楽天モバイル株式会社,2010901041404,1,True,True,True,False,False,楽天モバイル株式会社,True
楽天損害保険株式会社,楽天損害保険株式会社,7010001008860,1,True,True,True,False,False,楽天損害保険株式会社,True
構成農業者等,構成農業者等,,0,False,False,False,False,False,,False
槍平小屋,槍平小屋,,0,False,False,False,False,False,,False
様似地区赤潮対策部会,様似地区赤潮対策部会,,0,False,False,False,False,False,,False
様似町,様似町,3000020016080,1,True,True,True,False,False,様似町,True
標津町,標津町,9000020016934,1,True,True,True,False,False,標津町,True
標津町森林組合,標津町森林組合,8462505000033,1,True,True,True,False,False,標津町森林組合,True
標津町農業協同組合,標津町農業協同組合,8462505000066,1,True,True,True,False,False,標津町農業協同組合,True
標茶町,標茶町,4000020016641,1,True,True,True,False,False,標茶町,True
標茶町畜産強化協議会,標茶町畜産強化協議会,,0,False,False,False,False,False,,False
標茶町農業協同組合,標茶町農業協同組合,4460005001118,1,True,True,True,False,False,標茶町農業協同組合,True
標茶集落,標茶集落,,0,False,False,False,False,False,,False
権田金属工業株式会社,権田金属工業株式会社,5021001012069,1,True,True,True,False,False,権田金属工業株式会社,True
横井昭,横井昭,,0,False,False,False,False,False,,False
横山大観でつながるミュージアム実行委員会,横山大観でつながるミュージアム実行委員会,,0,False,False,False,False,False,,False
横島漁業協同組合女性部,横島漁業協同組合女性部,,0,False,False,False,False,False,,False
横川観光株式会社,横川観光株式会社,3013101006705,1,True,True,True,False,False,横川観光株式会社,True
横手市,横手市,3000020052035,1,True,True,True,False,False,横手市,True
横手市森林組合,横手市森林組合,7410005004972,1,True,True,True,False,False,横手市森林組合,True
横持トレーラー高度化共同技術開発体代表者:苫小牧栗林運輸株式会社,横持トレーラー高度化共同技術開発体代表者:苫小牧栗林運輸株式会社,5430001053453,1,False,True,False,False,False,苫小牧栗林運輸株式会社,False
横河レンタ・リース株式会社,横河レンタ・リース株式会社,8012401013423,1,True,True,True,False,False,横河レンタ・リース株式会社,True
横河電機株式会社,横河電機株式会社,4012401012569,1,True,True,True,False,False,横河電機株式会社,True
横浜ゴム株式会社,横浜ゴム株式会社,4010401030574,1,True,True,True,False,False,横浜ゴム株式会社,True
横浜トリエンナーレ組織委員会,横浜トリエンナーレ組織委員会,8700150012171,1,True,True,True,False,False,横浜トリエンナーレ組織委員会,True
横浜マリン石油株式会社,横浜マリン石油株式会社,9020001029598,1,True,True,True,False,False,横浜マリン石油株式会社,True
横浜冷凍株式会社,横浜冷凍株式会社,1020001030638,1,True,True,True,False,False,横浜冷凍株式会社,True
横浜刑務所,横浜刑務所,,0,False,False,False,False,False,,False
横浜労災病院,横浜労災病院,,0,False,False,False,False,False,,False
横浜商工会議所,横浜商工会議所,1020005003540,1,True,True,True,False,False,横浜商工会議所,True
横浜地方検察庁,横浜地方検察庁,5000012140011,1,True,True,True,False,False,横浜地方検察庁,True
横浜地方法務局,横浜地方法務局,,0,False,False,False,False,False,,False
横浜川崎国際港湾株式会社,横浜川崎国際港湾株式会社,5020001114429,1,True,True,True,False,False,横浜川崎国際港湾株式会社,True
横浜市,横浜市,3000020141003,1,True,True,True,False,False,横浜市,True
横浜市住宅供給公社,横浜市住宅供給公社,1020005003672,1,True,True,True,False,False,横浜市住宅供給公社,True
横浜市信用保証協会,横浜市信用保証協会,6020005003552,1,True,True,True,False,False,横浜市信用保証協会,True
横浜市居住支援協議会,横浜市居住支援協議会,,0,False,False,False,False,False,,False
横浜市教育委員会,横浜市教育委員会,3000020141003,1,False,True,False,False,False,横浜市,False
横浜市立市民病院,横浜市立市民病院,3000020141003,1,False,True,False,False,False,横浜市,False
横浜東漁業協同組合,横浜東漁業協同組合,3020005003679,1,True,True,True,False,False,横浜東漁業協同組合,True
横浜検疫所,横浜検疫所,6000012070001,1,False,True,False,False,False,厚生労働省,False
横浜港湾健康保険組合,横浜港湾健康保険組合,5700150012273,1,True,True,True,False,False,横浜港湾健康保険組合,True
横浜湘南道路トンネル工事西松・戸田・奥村特定建設工事共同企業体,横浜湘南道路トンネル工事西松・戸田・奥村特定建設工事共同企業体,,0,False,False,False,False,False,,False
横浜駅きた西口鶴屋地区市街地再開発組合,横浜駅きた西口鶴屋地区市街地再開発組合,1700150086701,1,True,True,True,False,False,横浜駅きた西口鶴屋地区市街地再開発組合,True
横田船舶,横田船舶,,0,False,False,False,False,False,,False
横芝光町,横芝光町,1000020124109,1,True,True,True,False,False,横芝光町,True
横須賀市,横須賀市,3000020142018,1,True,True,True,False,False,横須賀市,True
横須賀市上下水道局,横須賀市上下水道局,,0,False,False,False,False,False,,False
横須賀市役所,横須賀市役所,,0,False,False,False,False,False,,False
樺電工業株式会社,樺電工業株式会社,3440001000448,1,True,True,True,False,False,樺電工業株式会社,True
橋元綜合法律事務所,橋元綜合法律事務所,,0,False,False,False,False,False,,False
橋本義肢製作株式会社,橋本義肢製作株式会社,8260001005378,1,True,True,True,False,False,橋本義肢製作株式会社,True
橋梁調査会・日本建設機械施工協会共同提案体,橋梁調査会・日本建設機械施工協会共同提案体,,0,False,False,False,False,False,,False
橋電株式会社,橋電株式会社,8030001024839,1,True,True,True,False,False,橋電株式会社,True
橿原市,橿原市,3000020292052,1,True,True,True,False,False,橿原市,True
橿原市教育委員会,橿原市教育委員会,3000020292052,1,False,True,False,False,False,橿原市,False
檜枝岐村,檜枝岐村,1000020073644,1,True,True,True,False,False,檜枝岐村,True
櫻護謨株式会社,櫻護謨株式会社,3011001008986,1,True,True,True,False,False,櫻護謨株式会社,True
次世代バイオ医薬品製造技術研究組合,次世代バイオ医薬品製造技術研究組合,4140005021437,1,True,True,True,False,False,次世代バイオ医薬品製造技術研究組合,True
次世代型膜モジュール技術研究組合,次世代型膜モジュール技術研究組合,5130005012337,1,True,True,True,False,False,次世代型膜モジュール技術研究組合,True
次世代天然物化学技術研究組合,次世代天然物化学技術研究組合,6010605002392,1,True,True,True,False,False,次世代天然物化学技術研究組合,True
次世代宇宙システム技術研究組合,次世代宇宙システム技術研究組合,6010005014880,1,True,True,True,False,False,次世代宇宙システム技術研究組合,True
次世代海洋調査株式会社,次世代海洋調査株式会社,,0,True,False,False,False,False,,False
次世代燃料の安定供給促進事業費(技術実証),次世代燃料の安定供給促進事業費(技術実証),,0,False,False,False,False,False,,False
欧州企業PB商品開発推進コンソーシアム,欧州企業PB商品開発推進コンソーシアム,,0,False,False,False,False,False,,False
欧州地球物理連合,欧州地球物理連合,,0,False,False,False,False,False,,False
欧州大学院大学,欧州大学院大学,,0,False,False,False,False,False,,False
欧州安全保障協力機構,欧州安全保障協力機構,,0,False,False,False,False,False,,False
欧州復興開発銀行,欧州復興開発銀行,,0,False,False,False,False,False,,False
欧州評議会,欧州評議会,,0,False,False,False,False,False,,False
欧文印刷株式会社,欧文印刷株式会社,6010001001486,1,True,True,True,False,False,欧文印刷株式会社,True
歌舞伎座舞台株式会社,歌舞伎座舞台株式会社,8010001040821,1,True,True,True,False,False,歌舞伎座舞台株式会社,True
正和商事株式会社,正和商事株式会社,3120001082576,1,True,True,True,False,False,正和商事株式会社,True
正和設計株式会社,正和設計株式会社,9160001001106,1,True,True,True,False,False,正和設計株式会社,True
正晃テック株式会社,正晃テック株式会社,2290001003376,1,True,True,True,False,False,正晃テック株式会社,True
正晃株式会社,正晃株式会社,4290001003374,1,True,True,True,False,False,正晃株式会社,True
武ダ技建創株式会社,武ダ技建創株式会社,3430001020216,1,True,True,True,False,False,武ダ技建創株式会社,True
武器貿易条約事務局,武器貿易条約事務局,,0,False,False,False,False,False,,False
武州瓦斯株式会社,武州瓦斯株式会社,7030001055496,1,True,True,True,False,False,武州瓦斯株式会社,True
武正株式会社,武正株式会社,7030001060307,1,True,True,True,False,False,武正株式会社,True
武田薬品工業株式会社,武田薬品工業株式会社,2120001077461,1,True,True,True,False,False,武田薬品工業株式会社,True
武蔵村山市,武蔵村山市,3000020132233,1,True,True,True,False,False,武蔵村山市,True
武蔵野市,武蔵野市,8000020132039,1,True,True,True,False,False,武蔵野市,True
武蔵野赤十字病院,武蔵野赤十字病院,6010405002452,1,False,True,False,False,False,日本赤十字社,False
武藤株式会社,武藤株式会社,4010001058603,1,True,True,True,False,False,武藤株式会社,True
武豊町,武豊町,9000020234478,1,True,True,True,False,False,武豊町,True
武輪水産株式会社,武輪水産株式会社,7420001006113,1,True,True,True,False,False,武輪水産株式会社,True
武陽ガス株式会社,武陽ガス株式会社,3013101000328,1,True,True,True,False,False,武陽ガス株式会社,True
武雄市,武雄市,1000020412066,1,True,True,True,False,False,武雄市,True
歩行空間ネットワークデータ等の利活用環境及びプラットフォーム検討業務パスコ・横須賀テレコムリサーチパーク・ユーシーテクノロジ共同提案体,歩行空間ネットワークデータ等の利活用環境及びプラットフォーム検討業務パスコ・横須賀テレコムリサーチパーク・ユーシーテクノロジ共同提案体,,0,False,False,False,False,False,,False
歯科医師国民年金基金,歯科医師国民年金基金,2700150002905,1,True,True,True,False,False,歯科医師国民年金基金,True
歯舞漁業協同組合,歯舞漁業協同組合,4460405000025,1,True,True,True,False,False,歯舞漁業協同組合,True
歴史地域未来創造株式会社やまチ,歴史地域未来創造株式会社やまチ,4430001084821,1,True,True,True,False,False,歴史地域未来創造株式会社やまチ,True
残価設定型住宅ローンの対象住宅拡大に資する住宅維持管理支援のためのインフラ構築推進協議会,残価設定型住宅ローンの対象住宅拡大に資する住宅維持管理支援のためのインフラ構築推進協議会,,0,False,False,False,False,False,,False
比叡山坂本活性化事業実行委員会,比叡山坂本活性化事業実行委員会,,0,False,False,False,False,False,,False
比布町,比布町,8000020014559,1,True,True,True,False,False,比布町,True
比留間運送株式会社,比留間運送株式会社,5012801003068,1,True,True,True,False,False,比留間運送株式会社,True
民事局,民事局,,0,False,False,False,False,False,,False
民間の調査研究機関等,民間の調査研究機関等,,0,False,False,False,False,False,,False
民間インフラ開発グループ,民間インフラ開発グループ,,0,False,False,False,False,False,,False
民間事業者,民間事業者,,0,False,False,False,False,False,,False
民間事業者1,民間事業者1,,0,False,False,False,False,False,,False
民間事業者17,民間事業者17,,0,False,False,False,False,False,,False
民間事業者A,民間事業者A,,0,False,False,False,False,False,,False
民間事業者B,民間事業者B,,0,False,False,False,False,False,,False
民間事業者C,民間事業者C,,0,False,False,False,False,False,,False
民間事業者D,民間事業者D,,0,False,False,False,False,False,,False
民間事業者・団体,民間事業者・団体,,0,False,False,False,False,False,,False
民間事業者・団体、地方公共団体等,民間事業者・団体、地方公共団体等,,0,False,False,False,False,False,,False
民間事業者等,民間事業者等,,0,False,False,False,False,False,,False
民間企業,民間企業,,0,False,False,False,False,False,,False
民間企業(1名),民間企業(1名),,0,False,False,False,False,False,,False
民間企業(1者),民間企業(1者),,0,False,False,False,False,False,,False
民間企業(イベント運営会社等),民間企業(イベント運営会社等),,0,False,False,False,False,False,,False
民間企業(予定),民間企業(予定),,0,False,False,False,False,False,,False
民間企業(委託事業者),民間企業(委託事業者),,0,False,False,False,False,False,,False
民間企業A,民間企業A,,0,False,False,False,False,False,,False
民間企業A社,民間企業A社,,0,False,False,False,False,False,,False
民間企業B,民間企業B,,0,False,False,False,False,False,,False
民間企業B社,民間企業B社,,0,False,False,False,False,False,,False
民間企業C,民間企業C,,0,False,False,False,False,False,,False
民間企業C社,民間企業C社,,0,False,False,False,False,False,,False
民間企業D社,民間企業D社,,0,False,False,False,False,False,,False
民間企業E,民間企業E,,0,False,False,False,False,False,,False
民間企業E社,民間企業E社,,0,False,False,False,False,False,,False
民間企業F,民間企業F,,0,False,False,False,False,False,,False
民間企業F社,民間企業F社,,0,False,False,False,False,False,,False
民間企業G,民間企業G,,0,False,False,False,False,False,,False
民間企業H,民間企業H,,0,False,False,False,False,False,,False
民間企業I,民間企業I,,0,False,False,False,False,False,,False
民間企業J,民間企業J,,0,False,False,False,False,False,,False
民間企業K,民間企業K,,0,False,False,False,False,False,,False
民間企業L,民間企業L,,0,False,False,False,False,False,,False
民間企業M,民間企業M,,0,False,False,False,False,False,,False
民間企業・NPO等,民間企業・NPO等,,0,False,False,False,False,False,,False
民間企業・団体等,民間企業・団体等,,0,False,False,False,False,False,,False
民間企業・研究機関・大学等,民間企業・研究機関・大学等,,0,False,False,False,False,False,,False
民間企業等,民間企業等,,0,False,False,False,False,False,,False
民間企業等(1者),民間企業等(1者),,0,False,False,False,False,False,,False
民間企業等(予定),民間企業等(予定),,0,False,False,False,False,False,,False
民間会社,民間会社,,0,False,False,False,False,False,,False
民間会社A,民間会社A,,0,False,False,False,False,False,,False
民間会社AA,民間会社AA,,0,False,False,False,False,False,,False
民間会社AB,民間会社AB,,0,False,False,False,False,False,,False
民間会社AC,民間会社AC,,0,False,False,False,False,False,,False
民間会社AD,民間会社AD,,0,False,False,False,False,False,,False
民間会社AE,民間会社AE,,0,False,False,False,False,False,,False
民間会社AF,民間会社AF,,0,False,False,False,False,False,,False
民間会社AG,民間会社AG,,0,False,False,False,False,False,,False
民間会社AH,民間会社AH,,0,False,False,False,False,False,,False
民間会社AI,民間会社AI,,0,False,False,False,False,False,,False
民間会社AJ,民間会社AJ,,0,False,False,False,False,False,,False
民間会社AK,民間会社AK,,0,False,False,False,False,False,,False
民間会社AL,民間会社AL,,0,False,False,False,False,False,,False
民間会社AM,民間会社AM,,0,False,False,False,False,False,,False
民間会社AN,民間会社AN,,0,False,False,False,False,False,,False
民間会社AO,民間会社AO,,0,False,False,False,False,False,,False
民間会社AP,民間会社AP,,0,False,False,False,False,False,,False
民間会社AQ,民間会社AQ,,0,False,False,False,False,False,,False
民間会社AR,民間会社AR,,0,False,False,False,False,False,,False
民間会社AS,民間会社AS,,0,False,False,False,False,False,,False
民間会社AT,民間会社AT,,0,False,False,False,False,False,,False
民間会社AU,民間会社AU,,0,False,False,False,False,False,,False
民間会社AV,民間会社AV,,0,False,False,False,False,False,,False
民間会社AW,民間会社AW,,0,False,False,False,False,False,,False
民間会社AX,民間会社AX,,0,False,False,False,False,False,,False
民間会社AY,民間会社AY,,0,False,False,False,False,False,,False
民間会社AZ,民間会社AZ,,0,False,False,False,False,False,,False
民間会社B,民間会社B,,0,False,False,False,False,False,,False
民間会社BA,民間会社BA,,0,False,False,False,False,False,,False
民間会社BB,民間会社BB,,0,False,False,False,False,False,,False
民間会社BC,民間会社BC,,0,False,False,False,False,False,,False
民間会社BD,民間会社BD,,0,False,False,False,False,False,,False
民間会社BE,民間会社BE,,0,False,False,False,False,False,,False
民間会社BF,民間会社BF,,0,False,False,False,False,False,,False
民間会社BG,民間会社BG,,0,False,False,False,False,False,,False
民間会社BH,民間会社BH,,0,False,False,False,False,False,,False
民間会社BI,民間会社BI,,0,False,False,False,False,False,,False
民間会社BJ,民間会社BJ,,0,False,False,False,False,False,,False
民間会社BK,民間会社BK,,0,False,False,False,False,False,,False
民間会社BL,民間会社BL,,0,False,False,False,False,False,,False
民間会社BM,民間会社BM,,0,False,False,False,False,False,,False
民間会社BN,民間会社BN,,0,False,False,False,False,False,,False
民間会社BO,民間会社BO,,0,False,False,False,False,False,,False
民間会社BP,民間会社BP,,0,False,False,False,False,False,,False
民間会社BQ,民間会社BQ,,0,False,False,False,False,False,,False
民間会社BR,民間会社BR,,0,False,False,False,False,False,,False
民間会社BS,民間会社BS,,0,False,False,False,False,False,,False
民間会社BT,民間会社BT,,0,False,False,False,False,False,,False
民間会社BU,民間会社BU,,0,False,False,False,False,False,,False
民間会社BV,民間会社BV,,0,False,False,False,False,False,,False
民間会社BW,民間会社BW,,0,False,False,False,False,False,,False
民間会社BX,民間会社BX,,0,False,False,False,False,False,,False
民間会社BY,民間会社BY,,0,False,False,False,False,False,,False
民間会社BZ,民間会社BZ,,0,False,False,False,False,False,,False
民間会社C,民間会社C,,0,False,False,False,False,False,,False
民間会社CA,民間会社CA,,0,False,False,False,False,False,,False
民間会社D,民間会社D,,0,False,False,False,False,False,,False
民間会社E,民間会社E,,0,False,False,False,False,False,,False
民間会社F,民間会社F,,0,False,False,False,False,False,,False
民間会社G,民間会社G,,0,False,False,False,False,False,,False
民間会社H,民間会社H,,0,False,False,False,False,False,,False
民間会社I,民間会社I,,0,False,False,False,False,False,,False
民間会社J,民間会社J,,0,False,False,False,False,False,,False
民間会社K,民間会社K,,0,False,False,False,False,False,,False
民間会社L,民間会社L,,0,False,False,False,False,False,,False
民間会社M,民間会社M,,0,False,False,False,False,False,,False
民間会社N,民間会社N,,0,False,False,False,False,False,,False
民間会社O,民間会社O,,0,False,False,False,False,False,,False
民間会社P,民間会社P,,0,False,False,False,False,False,,False
民間会社Q,民間会社Q,,0,False,False,False,False,False,,False
民間会社R,民間会社R,,0,False,False,False,False,False,,False
民間会社S,民間会社S,,0,False,False,False,False,False,,False
民間会社T,民間会社T,,0,False,False,False,False,False,,False
民間会社U,民間会社U,,0,False,False,False,False,False,,False
民間会社V,民間会社V,,0,False,False,False,False,False,,False
民間会社W,民間会社W,,0,False,False,False,False,False,,False
民間会社X,民間会社X,,0,False,False,False,False,False,,False
民間会社Y,民間会社Y,,0,False,False,False,False,False,,False
民間会社Z,民間会社Z,,0,False,False,False,False,False,,False
民間会社等,民間会社等,,0,False,False,False,False,False,,False
民間団体,民間団体,,0,False,False,False,False,False,,False
民間団体A,民間団体A,,0,False,False,False,False,False,,False
民間団体B,民間団体B,,0,False,False,False,False,False,,False
民間団体C,民間団体C,,0,False,False,False,False,False,,False
民間団体D,民間団体D,,0,False,False,False,False,False,,False
民間団体など,民間団体など,2020005008480,1,False,True,False,False,False,国立研究開発法人新エネルギー・産業技術総合開発機構,False
民間団体等,民間団体等,,0,False,False,False,False,False,,False
民間団体等A,民間団体等A,,0,False,False,False,False,False,,False
民間業者A,民間業者A,,0,False,False,False,False,False,,False
民間業者B,民間業者B,,0,False,False,False,False,False,,False
民間業者C,民間業者C,,0,False,False,False,False,False,,False
民間調査会社(シンクタンク等),民間調査会社(シンクタンク等),,0,False,False,False,False,False,,False
民間起業,民間起業,,0,False,False,False,False,False,,False
民間都市開発事業者等,民間都市開発事業者等,,0,False,False,False,False,False,,False
気仙沼ほてい株式会社,気仙沼ほてい株式会社,5370501000192,1,True,True,True,False,False,気仙沼ほてい株式会社,True
気仙沼カツオ・ビンナガバリューチェーン改善促進協議会,気仙沼カツオ・ビンナガバリューチェーン改善促進協議会,,0,False,False,False,False,False,,False
気仙沼ライトハウス,気仙沼ライトハウス,4370005010458,1,False,True,False,False,False,一般財団法人まちと人と,False
気仙沼市,気仙沼市,8000020042056,1,True,True,True,False,False,気仙沼市,True
気仙沼市森林組合,気仙沼市森林組合,8370505000062,1,True,True,True,False,False,気仙沼市森林組合,True
気仙沼市水産振興協会ほか,気仙沼市水産振興協会ほか,7700150036205,1,False,True,False,False,False,気仙沼市水産振興協会,False
気仙沼市社会福祉協議会,気仙沼市社会福祉協議会,8370505000426,1,False,True,False,False,False,社会福祉法人気仙沼市社会福祉協議会,False
気仙沼遠洋漁業協同組合,気仙沼遠洋漁業協同組合,9370505000078,1,True,True,True,False,False,気仙沼遠洋漁業協同組合,True
気候技術センター・ネットワーク(CTCN),気候技術センター・ネットワーク(CTCN),,0,False,False,False,False,False,,False
気象庁,気象庁,8000012100004,1,True,True,True,False,False,気象庁,True
気象衛星ひまわり運用事業株式会社,気象衛星ひまわり運用事業株式会社,9010001134705,1,True,True,True,False,False,気象衛星ひまわり運用事業株式会社,True
気象衛星センター,気象衛星センター,8000012100004,1,False,True,False,False,False,気象庁,False
水・コーヒー,水・コーヒー,,0,False,False,False,False,False,,False
水上村,水上村,2000020435074,1,True,True,True,False,False,水上村,True
水俣市,水俣市,7000020432059,1,True,True,True,False,False,水俣市,True
水俣条約事務局,水俣条約事務局,,0,False,False,False,False,False,,False
水処理エース株式会社,水処理エース株式会社,5010001058239,1,True,True,True,False,False,水処理エース株式会社,True
水口電装株式会社,水口電装株式会社,4250001006406,1,True,True,True,False,False,水口電装株式会社,True
水域環境情報基盤株式会社,水域環境情報基盤株式会社,2010001229627,1,True,True,True,False,False,水域環境情報基盤株式会社,True
水島建設工業株式会社,水島建設工業株式会社,4430001048743,1,True,True,True,False,False,水島建設工業株式会社,True
水戸事務用品株式会社,水戸事務用品株式会社,4010001030396,1,True,True,True,False,False,水戸事務用品株式会社,True
水戸工業株式会社,水戸工業株式会社,5010001030387,1,True,True,True,False,False,水戸工業株式会社,True
水戸市,水戸市,4000020082015,1,True,True,True,False,False,水戸市,True
水戸済生会総合病院,水戸済生会総合病院,3010405001696,1,False,True,False,False,False,社会福祉法人恩賜財団済生会,False
水戸電子ソリューション株式会社,水戸電子ソリューション株式会社,6050001036256,1,True,True,True,False,False,水戸電子ソリューション株式会社,True
水押新生会,水押新生会,,0,False,False,False,False,False,,False
水月堂物産株式会社,水月堂物産株式会社,3370301000683,1,True,True,True,False,False,水月堂物産株式会社,True
水橋農地整備事業所,水橋農地整備事業所,5000012080001,1,False,True,False,False,False,農林水産省,False
水澤工業株式会社,水澤工業株式会社,6011401006109,1,True,True,True,False,False,水澤工業株式会社,True
水産基盤施設の長寿命化対策強化に向けた検討調査共同実施機関代表機関一般社団法人水産土木建設技術センター,水産基盤施設の長寿命化対策強化に向けた検討調査共同実施機関代表機関一般社団法人水産土木建設技術センター,,0,False,False,False,False,False,,False
水産庁,水産庁,3000012080003,1,True,True,True,False,False,水産庁,True
水産物トレーサビリティ協議会,水産物トレーサビリティ協議会,5700150089502,1,True,True,True,False,False,水産物トレーサビリティ協議会,True
水産物・水産加工品輸出拡大協議会,水産物・水産加工品輸出拡大協議会,7700150006232,1,True,True,True,False,False,水産物・水産加工品輸出拡大協議会,True
水産物中東輸出拡大連携協議会,水産物中東輸出拡大連携協議会,,0,False,False,False,False,False,,False
水田温室効果ガス削減栽培管理法調査実施コンソーシアム,水田温室効果ガス削減栽培管理法調査実施コンソーシアム,,0,False,False,False,False,False,,False
水路管理省力化ロボット開発コンソーシアム,水路管理省力化ロボット開発コンソーシアム,,0,False,False,False,False,False,,False
水郷つくば農業協同組合(土浦),水郷つくば農業協同組合(土浦),4050005007593,1,False,True,False,False,False,水郷つくば農業協同組合,False
水郷つくば農業協同組合地区本部(土浦),水郷つくば農業協同組合地区本部(土浦),4050005007593,1,False,True,False,False,False,水郷つくば農業協同組合,False
水都環境サービス株式会社,水都環境サービス株式会社,8120001225816,1,True,True,True,False,False,水都環境サービス株式会社,True
水野食品株式会社,水野食品株式会社,6370301001274,1,True,True,True,False,False,水野食品株式会社,True
水銀に関する水俣条約事務局,水銀に関する水俣条約事務局,,0,False,False,False,False,False,,False
氷見市,氷見市,9000020162051,1,True,True,True,False,False,氷見市,True
永井産業株式会社,永井産業株式会社,1140001060318,1,True,True,True,False,False,永井産業株式会社,True
永井紙噐印刷株式会社,永井紙噐印刷株式会社,6010001025147,1,True,True,True,False,False,永井紙噐印刷株式会社,True
永和印刷株式会社,永和印刷株式会社,3011501005649,1,True,True,True,False,False,永和印刷株式会社,True
永和建設工業株式会社,永和建設工業株式会社,9210001000408,1,True,True,True,False,False,永和建設工業株式会社,True
永平寺町,永平寺町,1000020183229,1,True,True,True,False,False,永平寺町,True
求職者,求職者,,0,False,False,False,False,False,,False
求職者等,求職者等,,0,False,False,False,False,False,,False
江別市,江別市,9000020012173,1,True,True,True,False,False,江別市,True
江戸前鮨二鶴株式会社,江戸前鮨二鶴株式会社,4290801022004,1,True,True,True,False,False,江戸前鮨二鶴株式会社,True
江戸川区,江戸川区,1000020131237,1,True,True,True,False,False,江戸川区,True
江東区,江東区,6000020131083,1,True,True,True,False,False,江東区,True
江津市,江津市,1000020322075,1,True,True,True,False,False,江津市,True
池上通信機株式会社,池上通信機株式会社,6010801000811,1,True,True,True,False,False,池上通信機株式会社,True
池友会健康保険組合,池友会健康保険組合,,0,True,False,False,False,False,,False
池尻区,池尻区,1000020131121,1,False,True,False,False,False,世田谷区,False
池田建装株式会社,池田建装株式会社,8050001008963,1,True,True,True,False,False,池田建装株式会社,True
池田建設株式会社,池田建設株式会社,9120101036138,1,True,True,True,False,False,池田建設株式会社,True
池田町,池田町,1000020016446,1,True,True,True,False,False,池田町,True
池田興業株式会社,池田興業株式会社,9290801005094,1,True,True,True,False,False,池田興業株式会社,True
池田防疫興業株式会社,池田防疫興業株式会社,3290801005091,1,True,True,True,False,False,池田防疫興業株式会社,True
池端工業株式会社,池端工業株式会社,1460301003084,1,True,True,True,False,False,池端工業株式会社,True
沖中造林株式会社,沖中造林株式会社,6190001011146,1,True,True,True,False,False,沖中造林株式会社,True
沖島漁業協同組合湖島婦貴の会,沖島漁業協同組合湖島婦貴の会,,0,False,False,False,False,False,,False
沖永良部さとうきび生産対策本部,沖永良部さとうきび生産対策本部,,0,False,False,False,False,False,,False
沖縄JTB株式会社(旧株式会社JTB沖縄),沖縄JTB株式会社(旧株式会社JTB沖縄),1360001001076,1,False,True,False,False,False,沖縄ＪＴＢ株式会社,False
沖縄NXエアカーゴサービス(株),沖縄NXエアカーゴサービス株式会社,9360001000392,1,True,True,True,False,False,沖縄ＮＸエアカーゴサービス株式会社,True
沖縄NXエアカーゴサービス株式会社,沖縄NXエアカーゴサービス株式会社,9360001000392,1,True,True,True,False,False,沖縄ＮＸエアカーゴサービス株式会社,True
沖縄じゃんがら会,沖縄じゃんがら会,,0,False,False,False,False,False,,False
